policy,class,condition,velocity,switch_latency,switch_distance,required_strategy,active_strategy_at_contact,predicted_class,switch_started_distance,posterior_confidence,posterior_margin,impulse,harmful_contact,safe_success,final_success,late_switch,early_false_switch,regret
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.19344,0,1,1,0,0,0.01044
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.1505,0,1,0,0,0,0.0
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.16735,0,1,1,0,0,0.0
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.19333,0,1,1,0,0,0.01033
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.19206,0,1,1,0,0,0.00906
oracle_precontact,nominal,late_cue,0.18,0.0,0.0,pinch,pinch,nominal,0.06,1.0,1.0,0.18269,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.1898,0,1,1,0,0,0.0068
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.15728,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.16241,0,1,1,0,0,0.0
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.1946,0,1,1,0,0,0.0116
oracle_precontact,nominal,late_cue,0.18,0.0,0.0,pinch,pinch,nominal,0.06,1.0,1.0,0.17226,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.19549,0,1,1,0,0,0.01249
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.19712,0,1,1,0,0,0.01412
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.17239,0,1,0,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.14469,0,1,1,0,0,0.0
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.1453,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.17819,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.15915,0,1,1,0,0,0.0
oracle_precontact,nominal,late_cue,0.18,0.0,0.0,pinch,pinch,nominal,0.06,1.0,1.0,0.19304,0,1,1,0,0,0.01004
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.17393,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.15533,0,1,1,0,0,0.0
oracle_precontact,nominal,late_cue,0.18,0.0,0.0,pinch,pinch,nominal,0.06,1.0,1.0,0.16155,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.20434,0,1,1,0,0,0.02134
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.18766,0,1,1,0,0,0.00466
oracle_precontact,nominal,late_cue,0.18,0.0,0.0,pinch,pinch,nominal,0.06,1.0,1.0,0.15928,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.13934,0,1,1,0,0,0.0
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.17823,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.17192,0,1,1,0,0,0.0
oracle_precontact,fragile,late_cue,0.18,0.0,0.0,soft,soft,fragile,0.06,1.0,1.0,0.20681,0,1,1,0,0,0.02381
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.18979,0,1,1,0,0,0.00679
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.15594,0,1,1,0,0,0.0
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.19172,0,1,1,0,0,0.00872
oracle_precontact,thin_lip,late_cue,0.18,0.0,0.0,scoop,scoop,thin_lip,0.06,1.0,1.0,0.20096,0,1,1,0,0,0.01796
oracle_precontact,slippery,late_cue,0.18,0.0,0.0,cage,cage,slippery,0.06,1.0,1.0,0.18504,0,1,1,0,0,0.00204
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.17353,1,0,0,1,0,0.99053
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17965,0,1,1,0,0,0.0
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17228,0,1,1,0,0,0.0
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.43384,1,0,0,1,0,1.25084
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.40585,1,0,1,1,0,1.22285
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.30859,1,0,0,1,0,1.12559
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.43455,1,0,0,1,0,1.25155
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.21968,0,1,1,0,0,0.03668
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.67677,1,0,0,1,0,1.49377
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.67363,1,0,0,1,0,1.49063
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.55897,1,0,0,1,0,1.37597
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.29713,1,0,0,1,0,1.11413
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.28541,1,0,0,1,0,1.10241
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.53483,1,0,0,1,0,1.35183
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.1549,0,1,1,0,0,0.0
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.39904,1,0,0,1,0,1.21604
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.18262,0,1,1,0,0,0.0
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.45446,1,0,0,1,0,1.27146
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.64368,1,0,0,1,0,1.46068
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.40961,1,0,0,1,0,1.22661
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17026,0,1,1,0,0,0.0
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.16495,0,1,1,0,0,0.0
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.56184,1,0,0,1,0,1.37884
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.35158,1,0,0,1,0,1.16858
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.19402,0,1,1,0,0,0.01102
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.15001,0,1,1,0,0,0.0
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.64802,1,0,0,1,0,1.46502
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.2641,1,0,0,1,0,1.0811
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.18714,0,1,1,0,0,0.00414
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.56741,1,0,0,1,0,1.38441
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17423,0,1,1,0,0,0.0
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.16449,1,0,0,1,0,0.98149
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.28339,1,0,0,1,0,1.10039
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.14037,0,1,1,0,0,0.0
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.32813,1,0,0,1,0,1.14513
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.25992,1,0,0,1,0,1.07692
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17046,0,1,1,0,0,0.0
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.2423,1,0,0,1,0,1.0593
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.1834,1,0,0,1,0,1.0004
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.67398,1,0,0,1,0,1.49098
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.25315,1,0,0,1,0,1.07015
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.55444,1,0,0,1,0,1.37144
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.15812,0,1,1,0,0,0.0
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.22308,1,0,0,1,0,1.04008
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.44808,1,0,0,1,0,1.26508
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.55289,1,0,0,1,0,1.36989
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.3686,1,0,0,1,0,1.1856
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.14129,0,1,1,0,0,0.0
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.61026,1,0,0,1,0,1.42726
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.63375,1,0,0,1,0,1.45075
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.19231,0,1,1,0,0,0.00931
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.31096,1,0,0,1,0,1.12796
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.27229,1,0,0,1,0,1.08929
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.42072,1,0,0,1,0,1.23772
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.24099,1,0,0,1,0,1.05799
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.69574,1,0,0,1,0,1.51274
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.56482,1,0,0,1,0,1.38182
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.27576,1,0,1,1,0,1.09276
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.4068,1,0,0,1,0,1.2238
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17087,0,1,1,0,0,0.0
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.43492,1,0,0,1,0,1.25192
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.28115,1,0,0,1,0,1.09815
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.29094,1,0,1,1,0,1.10794
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.47957,1,0,0,1,0,1.29657
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.21381,0,1,1,0,0,0.03081
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.20322,0,1,1,0,0,0.02022
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.38146,1,0,0,1,0,1.19846
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.20096,0,1,1,0,0,0.01796
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.18917,0,1,1,0,0,0.00617
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.34436,1,0,0,1,0,1.16136
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.35814,1,0,0,1,0,1.17514
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.25032,1,0,0,1,0,1.06732
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.63837,1,0,0,1,0,1.45537
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.16573,0,1,1,0,0,0.0
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.35627,1,0,0,1,0,1.17327
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.31537,1,0,0,1,0,1.13237
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17623,0,1,1,0,0,0.0
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.3278,1,0,0,1,0,1.1448
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.26886,1,0,0,1,0,1.08586
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.17132,0,1,1,0,0,0.0
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.2624,1,0,0,1,0,1.0794
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.16716,0,1,1,0,0,0.0
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.43013,1,0,0,1,0,1.24713
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.56245,1,0,0,1,0,1.37945
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.29416,1,0,0,1,0,1.11116
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.18977,0,1,1,0,0,0.00677
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.18624,0,1,1,0,0,0.00324
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.37659,1,0,0,1,0,1.19359
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.31169,1,0,0,1,0,1.12869
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.6605,1,0,0,1,0,1.4775
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.57086,1,0,0,1,0,1.38786
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.19213,0,1,1,0,0,0.00913
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.25888,1,0,0,1,0,1.07588
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.23039,1,0,0,1,0,1.04739
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.39107,1,0,0,1,0,1.20807
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.45525,1,0,0,1,0,1.27225
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.19602,0,1,1,0,0,0.01302
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.18232,0,1,1,0,0,0.0
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.63377,1,0,0,1,0,1.45077
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.27046,1,0,0,1,0,1.08746
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.31365,1,0,0,1,0,1.13065
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.20593,1,0,0,1,0,1.02293
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.14882,0,1,1,0,0,0.0
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.32581,1,0,0,1,0,1.14281
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.419,1,0,0,1,0,1.236
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.64911,1,0,0,1,0,1.46611
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.50556,1,0,0,1,0,1.32256
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.46502,1,0,0,1,0,1.28202
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.45276,1,0,0,1,0,1.26976
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.13889,0,1,1,0,0,0.0
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.48863,1,0,1,1,0,1.30563
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.4762,1,0,0,1,0,1.2932
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.52017,1,0,0,1,0,1.33717
fixed_nominal,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,nominal,,0.25,0.0,1.22321,1,0,0,1,0,1.04021
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.59904,1,0,0,1,0,1.41604
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.68356,1,0,0,1,0,1.50056
fixed_nominal,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,nominal,,0.25,0.0,1.34487,1,0,0,1,0,1.16187
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.18638,0,1,1,0,0,0.00338
fixed_nominal,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,,0.25,0.0,0.15077,0,1,1,0,0,0.0
fixed_nominal,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,nominal,,0.25,0.0,1.547,1,0,0,1,0,1.364
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.17551,0,1,1,0,0,0.0
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.37196,1,0,0,1,0,1.18896
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.44826,1,0,0,1,0,1.26526
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.20044,0,1,1,0,0,0.01744
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.44218,1,0,0,1,0,1.25918
contact_reactive,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,fragile,0.0,1.0,1.0,1.56314,1,0,0,1,0,1.38014
contact_reactive,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,slippery,0.0,1.0,1.0,1.28239,1,0,0,1,0,1.09939
contact_reactive,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,fragile,0.0,1.0,1.0,1.51655,1,0,0,1,0,1.33355
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.22213,0,1,1,0,0,0.03913
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.44094,1,0,0,1,0,1.25794
contact_reactive,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,slippery,0.0,1.0,1.0,1.31296,1,0,0,1,0,1.12996
contact_reactive,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,fragile,0.0,1.0,1.0,1.59533,1,0,0,1,0,1.41233
contact_reactive,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,fragile,0.0,1.0,1.0,1.46891,1,0,0,1,0,1.28591
contact_reactive,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,slippery,0.0,1.0,1.0,1.23502,1,0,0,1,0,1.05202
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.19922,0,1,1,0,0,0.01622
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.28569,1,0,1,1,0,1.10269
contact_reactive,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,slippery,0.0,1.0,1.0,1.38706,1,0,0,1,0,1.20406
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.16758,0,1,1,0,0,0.0
contact_reactive,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,slippery,0.0,1.0,1.0,1.30394,1,0,0,1,0,1.12094
contact_reactive,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,slippery,0.0,1.0,1.0,1.13674,1,0,0,1,0,0.95374
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.36911,1,0,0,1,0,1.18611
contact_reactive,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,fragile,0.0,1.0,1.0,1.59811,1,0,0,1,0,1.41511
contact_reactive,fragile,late_cue,0.18,0.03,0.005399999999999999,soft,pinch,fragile,0.0,1.0,1.0,1.68276,1,0,0,1,0,1.49976
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.20743,0,1,1,0,0,0.02443
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.39969,1,0,0,1,0,1.21669
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.35228,1,0,1,1,0,1.16928
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.16881,0,1,1,0,0,0.0
contact_reactive,slippery,late_cue,0.18,0.03,0.005399999999999999,cage,pinch,slippery,0.0,1.0,1.0,1.12448,1,0,0,1,0,0.94148
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.21503,0,1,1,0,0,0.03203
contact_reactive,nominal,late_cue,0.18,0.03,0.005399999999999999,pinch,pinch,nominal,0.0,1.0,1.0,0.20164,0,1,1,0,0,0.01864
contact_reactive,thin_lip,late_cue,0.18,0.03,0.005399999999999999,scoop,pinch,thin_lip,0.0,1.0,1.0,1.15075,1,0,1,1,0,0.96775
